lead_id,client_id,fecha_lead,canal_origen,hora_lead,dia_semana,has_vtex,producto_visto,cat_producto,punto_abandono,tiempo_pagina_s,paginas_sesion,uso_comparador,items_carrito,sesiones_72h,device,source_medium,convertido,prob_conv_true
lead_004099,GA4_9584989,2025-11-11,whatsapp_inbound,21,1,1,Motorola Edge,equipo,add_to_cart,79,2,0,4,4,mobile,google_cpc,1,0.9824
lead_004100,GA4_8376757,2025-11-14,formulario_web,18,2,1,Plan 20GB,plan_movil,view_item,80,5,1,0,2,desktop,directo,1,0.8307
lead_004101,GA4_8137123,2025-11-12,formulario_web,19,3,1,Plan 10GB,plan_movil,add_to_cart,22,5,0,1,0,mobile,google_organic,1,0.8043
lead_004102,GA4_8913629,2025-05-06,formulario_web,11,0,1,Motorola Edge,equipo,view_item,44,8,0,0,2,mobile,directo,0,0.2375
lead_004103,GA4_6487648,2025-11-28,whatsapp_inbound,12,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.4977
lead_004104,GA4_6076086,2025-06-01,whatsapp_inbound,19,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.7172
lead_004105,GA4_9394901,2025-09-13,formulario_web,11,3,1,iPhone 15,equipo,add_to_cart,43,2,0,1,1,desktop,facebook_ads,0,0.2282
lead_004106,GA4_2967908,2025-07-30,boton_ayuda,16,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2007
lead_004107,GA4_5039498,2025-10-09,whatsapp_inbound,11,2,1,Samsung A55,equipo,add_to_cart,5,5,1,2,4,mobile,google_cpc,1,0.9619
lead_004108,GA4_7597584,2025-09-03,boton_ayuda,20,1,1,Plan 20GB,plan_movil,view_item,142,4,1,0,1,desktop,directo,0,0.6145
lead_004109,GA4_7330203,2025-02-01,formulario_web,8,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2094
lead_004110,GA4_7468117,2025-02-14,formulario_web,20,5,1,Plan 100GB,plan_movil,add_to_cart,5,8,0,1,2,mobile,google_cpc,1,0.8438
lead_004111,GA4_8960419,2025-05-24,formulario_web,17,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2177
lead_004112,GA4_6955771,2025-07-16,whatsapp_inbound,9,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4279
lead_004113,GA4_6230495,2025-03-12,whatsapp_inbound,16,0,1,Plan 20GB,plan_movil,add_to_cart,35,5,0,1,2,mobile,directo,1,0.8207
lead_004114,GA4_9757466,2025-08-03,formulario_web,11,4,1,Plan 50GB,plan_movil,add_to_cart,5,3,0,2,1,mobile,directo,1,0.7268
lead_004115,GA4_6317906,2025-04-13,whatsapp_inbound,12,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6444
lead_004116,GA4_9903425,2025-11-26,boton_ayuda,12,6,1,Plan 100GB,plan_movil,add_to_cart,22,7,0,1,2,mobile,google_organic,1,0.6696
lead_004117,GA4_2311972,2025-09-27,formulario_web,6,0,1,Plan 50GB,plan_movil,begin_checkout,36,5,0,1,1,mobile,google_organic,1,0.7377
lead_004118,GA4_4588635,2025-05-08,whatsapp_inbound,22,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5816
lead_004119,GA4_3786969,2025-11-19,formulario_web,3,4,1,Plan Hogar,internet_hogar,add_to_cart,89,3,0,1,1,mobile,google_cpc,1,0.5048
lead_004120,GA4_5659649,2025-10-06,whatsapp_inbound,18,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5872
lead_004121,GA4_3397195,2025-01-10,formulario_web,13,1,1,Plan 20GB,plan_movil,add_to_cart,52,7,0,1,0,mobile,email_claro,0,0.6469
lead_004122,GA4_8335724,2025-07-15,formulario_web,18,6,1,Plan 50GB,plan_movil,add_to_cart,148,11,0,3,3,desktop,google_organic,0,0.8764
lead_004123,GA4_8409604,2025-07-03,boton_ayuda,12,5,1,Samsung A55,equipo,view_item,12,2,0,0,4,desktop,facebook_ads,0,0.6589
lead_004124,GA4_9222404,2025-09-03,formulario_web,18,5,1,iPhone 15,equipo,view_item,117,6,0,0,2,mobile,google_cpc,1,0.6422
lead_004125,GA4_5203347,2025-10-06,formulario_web,19,1,1,Plan 50GB,plan_movil,begin_checkout,10,2,0,2,2,mobile,facebook_ads,1,0.9438
lead_004126,GA4_3017289,2025-09-06,formulario_web,18,4,1,Tablet,equipo,add_to_cart,112,5,0,2,1,mobile,facebook_ads,1,0.9024
lead_004127,GA4_8305024,2025-06-26,boton_ayuda,8,2,1,Plan 10GB,plan_movil,begin_checkout,12,6,0,1,0,mobile,google_cpc,0,0.7237
lead_004128,GA4_6841499,2025-10-17,whatsapp_inbound,18,1,1,Plan 20GB,plan_movil,begin_checkout,63,6,0,1,2,mobile,google_cpc,1,0.9607
lead_004129,GA4_3986552,2025-09-15,whatsapp_inbound,11,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.427
lead_004130,GA4_1424388,2025-06-14,whatsapp_inbound,2,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2622
lead_004131,GA4_7135212,2025-07-18,whatsapp_inbound,13,0,1,Plan 50GB,plan_movil,add_to_cart,6,4,0,1,0,desktop,whatsapp_link,0,0.7592
lead_004132,GA4_8819455,2025-05-19,formulario_web,14,0,1,Plan 50GB,plan_movil,view_item,22,7,0,0,2,mobile,directo,0,0.6379
lead_004133,GA4_6804775,2025-04-03,formulario_web,15,1,1,Plan 50GB,plan_movil,add_to_cart,5,2,0,2,1,mobile,facebook_ads,1,0.7837
lead_004134,GA4_8114847,2025-01-14,formulario_web,18,4,1,Plan 20GB,plan_movil,view_item,53,3,1,0,2,mobile,google_cpc,0,0.9372
lead_004135,GA4_4586632,2025-06-13,whatsapp_inbound,12,2,1,Plan 10GB,plan_movil,begin_checkout,59,4,1,1,1,mobile,google_organic,1,0.968
lead_004136,GA4_4204180,2025-11-02,formulario_web,12,0,1,Motorola Edge,equipo,view_item,15,6,0,0,0,mobile,email_claro,0,0.4578
lead_004137,GA4_7416570,2025-04-23,whatsapp_inbound,6,5,1,Samsung A55,equipo,view_item,52,3,0,0,1,mobile,email_claro,1,0.4676
lead_004138,GA4_7278132,2025-01-16,formulario_web,18,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6607
lead_004139,GA4_4003215,2025-05-24,formulario_web,16,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.4458
lead_004140,GA4_1179053,2025-01-30,whatsapp_inbound,12,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.8111
lead_004141,GA4_4285584,2025-08-30,whatsapp_inbound,18,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7516
lead_004142,GA4_8416881,2025-09-29,whatsapp_inbound,16,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5224
lead_004143,GA4_7056430,2025-07-03,boton_ayuda,15,6,1,Motorola Edge,equipo,view_item,44,7,0,0,1,mobile,facebook_ads,0,0.0758
lead_004144,GA4_9824859,2025-10-27,boton_ayuda,15,0,1,Plan 100GB,plan_movil,begin_checkout,89,3,0,1,3,desktop,google_cpc,1,0.7227
lead_004145,GA4_4269688,2025-04-30,formulario_web,17,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2363
lead_004146,GA4_1094196,2025-03-23,whatsapp_inbound,18,4,1,Plan 100GB,plan_movil,add_to_cart,68,7,0,1,1,mobile,google_cpc,1,0.8994
lead_004147,GA4_6207491,2025-02-21,formulario_web,11,5,1,Plan 100GB,plan_movil,add_to_cart,8,3,0,2,1,desktop,facebook_ads,0,0.4343
lead_004148,GA4_6510502,2025-05-07,formulario_web,8,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2674
lead_004149,GA4_2578878,2025-12-03,formulario_web,9,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.1794
lead_004150,GA4_7188568,2025-05-04,whatsapp_inbound,17,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6243
lead_004151,GA4_5257391,2025-05-17,whatsapp_inbound,20,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5897
lead_004152,GA4_9435472,2025-10-01,formulario_web,13,4,1,Plan 20GB,plan_movil,add_to_cart,63,3,0,2,0,mobile,google_cpc,1,0.8158
lead_004153,GA4_1218011,2025-01-29,whatsapp_inbound,9,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5579
lead_004154,GA4_5580646,2025-04-23,whatsapp_inbound,19,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.657
lead_004155,GA4_1562509,2025-10-22,whatsapp_inbound,20,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.4933
lead_004156,GA4_5612919,2025-07-18,formulario_web,20,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5287
lead_004157,GA4_9031838,2025-07-01,boton_ayuda,17,2,1,Plan 50GB,plan_movil,view_item,65,5,0,0,0,mobile,google_organic,1,0.4056
lead_004158,GA4_7682264,2025-03-30,boton_ayuda,20,4,1,Plan 50GB,plan_movil,view_item,57,10,0,0,2,mobile,facebook_ads,0,0.6095
lead_004159,GA4_1736811,2025-04-01,formulario_web,1,3,1,Plan 100GB,plan_movil,view_item,5,2,0,0,5,mobile,google_cpc,1,0.6825
lead_004160,GA4_5245272,2025-05-02,formulario_web,7,5,1,Plan 50GB,plan_movil,view_item,34,4,0,0,1,mobile,google_cpc,1,0.3781
lead_004161,GA4_5599873,2025-10-31,whatsapp_inbound,7,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5197
lead_004162,GA4_1960109,2025-06-12,formulario_web,18,4,1,iPhone 15,equipo,add_to_cart,82,5,0,1,1,mobile,directo,1,0.7164
lead_004163,GA4_1510471,2025-12-24,whatsapp_inbound,6,0,1,Plan 50GB,plan_movil,begin_checkout,163,7,0,2,3,mobile,google_cpc,1,0.9804
lead_004164,GA4_8898869,2025-07-03,formulario_web,15,4,1,Plan 50GB,plan_movil,view_item,17,7,0,0,1,desktop,google_organic,0,0.194
lead_004165,GA4_8624921,2025-10-30,whatsapp_inbound,15,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5694
lead_004166,GA4_9225877,2025-01-15,whatsapp_inbound,12,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6649
lead_004167,GA4_3915393,2025-12-27,whatsapp_inbound,20,3,1,Samsung A55,equipo,add_to_cart,5,4,1,1,2,mobile,google_cpc,1,0.9638
lead_004168,GA4_8943146,2025-12-25,whatsapp_inbound,9,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.3936
lead_004169,GA4_2742939,2025-06-30,whatsapp_inbound,12,0,1,Samsung A55,equipo,begin_checkout,15,2,1,1,3,mobile,directo,1,0.9433
lead_004170,GA4_1640782,2025-10-18,whatsapp_inbound,19,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6915
lead_004171,GA4_7199749,2025-10-16,boton_ayuda,3,5,1,Plan 20GB,plan_movil,view_item,5,5,0,0,2,mobile,google_cpc,0,0.2968
lead_004172,GA4_1483804,2025-03-14,formulario_web,18,6,1,Tablet,equipo,view_item,14,3,0,0,1,desktop,email_claro,0,0.246
lead_004173,GA4_3570131,2025-10-16,formulario_web,20,2,1,Plan 10GB,plan_movil,view_item,19,5,0,0,3,desktop,google_organic,0,0.6632
lead_004174,GA4_3968018,2025-04-07,boton_ayuda,21,4,1,Motorola Edge,equipo,view_item,120,2,1,0,0,mobile,google_cpc,0,0.8131
lead_004175,GA4_3208690,2025-09-10,boton_ayuda,20,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.345
lead_004176,GA4_2389566,2025-10-05,formulario_web,12,1,1,Plan 50GB,plan_movil,begin_checkout,72,3,0,1,1,mobile,google_cpc,1,0.8899
lead_004177,GA4_8039259,2025-06-08,formulario_web,17,1,1,Plan 10GB,plan_movil,add_to_cart,64,4,1,2,0,desktop,google_cpc,1,0.9037
lead_004178,GA4_3003648,2025-03-31,whatsapp_inbound,6,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3189
lead_004179,GA4_1940329,2025-09-09,whatsapp_inbound,11,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5729
lead_004180,GA4_8438648,2025-01-20,formulario_web,7,2,1,Plan Hogar,internet_hogar,view_item,53,5,0,0,2,mobile,directo,0,0.3953
lead_004181,GA4_2045647,2025-02-16,formulario_web,12,3,1,Plan 100GB,plan_movil,view_item,5,3,0,0,2,mobile,google_cpc,1,0.706
lead_004182,GA4_6272014,2025-01-29,formulario_web,20,0,1,Samsung A55,equipo,view_item,11,7,0,0,1,mobile,google_organic,1,0.5225
lead_004183,GA4_2635366,2025-04-30,whatsapp_inbound,12,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7244
lead_004184,GA4_5655311,2025-11-05,whatsapp_inbound,16,6,1,Plan 10GB,plan_movil,add_to_cart,171,4,0,1,2,mobile,google_organic,1,0.8609
lead_004185,GA4_4257839,2025-04-23,formulario_web,14,0,1,Plan 50GB,plan_movil,add_to_cart,15,4,0,1,1,mobile,facebook_ads,1,0.742
lead_004186,GA4_1279750,2025-01-11,whatsapp_inbound,14,6,1,Plan 20GB,plan_movil,view_item,27,4,0,0,2,mobile,google_cpc,1,0.9153
lead_004187,GA4_6581192,2025-09-27,formulario_web,22,4,1,Xiaomi 14T,equipo,view_item,41,5,1,0,2,mobile,whatsapp_link,1,0.7622
lead_004188,GA4_6309658,2025-09-02,formulario_web,11,5,1,Samsung A55,equipo,add_to_cart,21,5,0,1,2,mobile,directo,0,0.4497
lead_004189,GA4_3838932,2025-01-01,formulario_web,17,3,1,Plan Hogar,internet_hogar,begin_checkout,60,6,0,2,3,desktop,google_organic,0,0.7459
lead_004190,GA4_7144765,2025-06-19,formulario_web,14,2,1,Plan 50GB,plan_movil,add_to_cart,54,6,1,4,1,mobile,directo,1,0.7915
lead_004191,GA4_9662755,2025-11-11,boton_ayuda,6,5,1,iPhone 15,equipo,begin_checkout,5,3,0,2,0,desktop,email_claro,1,0.372
lead_004192,GA4_1237753,2025-04-14,formulario_web,15,2,1,Plan 10GB,plan_movil,view_item,27,4,0,0,3,desktop,facebook_ads,0,0.5134
lead_004193,GA4_7764121,2025-03-08,formulario_web,20,2,1,Plan 20GB,plan_movil,begin_checkout,75,5,0,1,0,mobile,google_organic,1,0.877
lead_004194,GA4_7985675,2025-06-24,formulario_web,7,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2242
lead_004195,GA4_2031520,2025-04-01,whatsapp_inbound,6,4,1,Plan 50GB,plan_movil,begin_checkout,30,2,0,2,2,mobile,facebook_ads,1,0.9253
lead_004196,GA4_2089762,2025-06-15,whatsapp_inbound,9,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.3392
lead_004197,GA4_4236994,2025-01-31,whatsapp_inbound,19,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.788
lead_004198,GA4_9414204,2025-01-12,formulario_web,19,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5442
lead_004199,GA4_3474873,2025-03-17,formulario_web,16,2,1,Plan 10GB,plan_movil,add_to_cart,5,4,0,3,2,mobile,directo,1,0.8068
lead_004200,GA4_5473408,2025-10-28,boton_ayuda,15,4,1,Plan 20GB,plan_movil,begin_checkout,38,3,0,1,0,mobile,email_claro,0,0.3941
lead_004201,GA4_2408761,2025-12-27,whatsapp_inbound,20,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6811
lead_004202,GA4_3895499,2025-03-14,whatsapp_inbound,19,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6453
lead_004203,GA4_8438998,2025-02-26,boton_ayuda,20,5,1,Plan 50GB,plan_movil,view_item,127,4,0,0,1,mobile,facebook_ads,1,0.5539
lead_004204,GA4_1746727,2025-09-27,whatsapp_inbound,20,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.7031
lead_004205,GA4_5622550,2025-07-06,formulario_web,17,0,1,Plan 10GB,plan_movil,begin_checkout,79,5,0,1,2,mobile,directo,1,0.7964
lead_004206,GA4_4333354,2025-02-07,formulario_web,14,2,1,Plan 20GB,plan_movil,add_to_cart,77,6,0,2,1,tablet,facebook_ads,0,0.7648
lead_004207,GA4_9480309,2025-07-11,formulario_web,20,2,1,Plan 10GB,plan_movil,view_item,15,4,1,0,2,mobile,directo,1,0.9307
lead_004208,GA4_7866101,2025-12-27,whatsapp_inbound,21,4,1,Plan 50GB,plan_movil,begin_checkout,15,4,1,1,0,tablet,google_cpc,1,0.9461
lead_004209,GA4_3901925,2025-12-06,whatsapp_inbound,2,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.3803
lead_004210,GA4_1054096,2025-07-22,whatsapp_inbound,5,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2603
lead_004211,GA4_6220474,2025-10-28,formulario_web,22,5,1,Plan 10GB,plan_movil,view_item,26,3,0,0,0,desktop,google_cpc,0,0.2686
lead_004212,GA4_5592983,2025-02-21,formulario_web,11,4,1,Plan 50GB,plan_movil,view_item,46,5,0,0,2,mobile,facebook_ads,0,0.7875
lead_004213,GA4_6883514,2025-06-22,whatsapp_inbound,20,2,1,Plan 50GB,plan_movil,add_to_cart,19,4,0,3,0,mobile,directo,1,0.9414
lead_004214,GA4_2974922,2025-06-04,formulario_web,13,4,1,Plan 20GB,plan_movil,begin_checkout,54,3,0,3,0,mobile,google_cpc,1,0.8951
lead_004215,GA4_6728622,2025-06-15,boton_ayuda,8,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2599
lead_004216,GA4_8822415,2025-03-11,whatsapp_inbound,7,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.368
lead_004217,GA4_2444438,2025-03-22,formulario_web,9,3,1,Plan 20GB,plan_movil,begin_checkout,41,5,0,1,1,desktop,facebook_ads,1,0.578
lead_004218,GA4_8767941,2025-08-12,formulario_web,11,1,1,Samsung A55,equipo,view_item,80,3,0,0,3,desktop,whatsapp_link,0,0.343
lead_004219,GA4_2479112,2025-11-24,whatsapp_inbound,15,0,1,Plan 100GB,plan_movil,view_item,98,3,0,0,0,mobile,google_cpc,1,0.8345
lead_004220,GA4_2950547,2025-09-07,whatsapp_inbound,18,6,1,Plan 10GB,plan_movil,add_to_cart,57,13,0,2,0,desktop,google_cpc,1,0.9505
lead_004221,GA4_2519373,2025-11-29,formulario_web,22,6,1,Plan 50GB,plan_movil,add_to_cart,15,5,0,1,3,desktop,whatsapp_link,1,0.3712
lead_004222,GA4_4061858,2025-06-12,boton_ayuda,14,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2492
lead_004223,GA4_2449847,2025-03-31,formulario_web,16,4,1,iPhone 15,equipo,view_item,41,6,0,0,2,mobile,google_cpc,0,0.4963
lead_004224,GA4_4114839,2025-12-29,formulario_web,16,1,1,Plan Hogar,internet_hogar,begin_checkout,17,3,0,3,1,desktop,google_organic,1,0.5125
lead_004225,GA4_6326787,2025-10-15,formulario_web,16,1,1,Plan 100GB,plan_movil,add_to_cart,140,8,1,1,3,mobile,directo,1,0.9141
lead_004226,GA4_1337345,2025-12-22,whatsapp_inbound,16,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.3696
lead_004227,GA4_3840983,2025-11-11,formulario_web,0,6,1,Motorola Edge,equipo,add_to_cart,89,3,0,1,3,desktop,email_claro,0,0.4638
lead_004228,GA4_1175132,2025-07-02,formulario_web,0,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3438
lead_004229,GA4_4649478,2025-04-25,whatsapp_inbound,7,1,1,Plan 50GB,plan_movil,view_item,145,7,1,0,2,mobile,email_claro,1,0.8975
lead_004230,GA4_7283563,2025-12-07,formulario_web,7,2,1,Plan Hogar,internet_hogar,begin_checkout,38,5,1,1,1,mobile,google_organic,1,0.8048
lead_004231,GA4_8723376,2025-10-29,formulario_web,18,5,1,Plan 50GB,plan_movil,view_item,65,3,0,0,1,desktop,facebook_ads,0,0.511
lead_004232,GA4_2363567,2025-03-31,whatsapp_inbound,10,6,1,iPhone 15,equipo,view_item,66,4,1,0,1,mobile,google_cpc,1,0.777
lead_004233,GA4_5139478,2025-07-13,boton_ayuda,21,4,1,Samsung A55,equipo,view_item,59,6,0,0,2,mobile,google_cpc,1,0.6412
lead_004234,GA4_6163730,2025-06-07,whatsapp_inbound,21,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5775
lead_004235,GA4_4205892,2025-12-19,whatsapp_inbound,22,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4926
lead_004236,GA4_3226920,2025-05-31,whatsapp_inbound,21,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5999
lead_004237,GA4_6209108,2025-03-07,formulario_web,11,3,1,Plan Hogar,internet_hogar,add_to_cart,92,6,0,3,1,mobile,google_cpc,0,0.6394
lead_004238,GA4_1894817,2025-04-01,formulario_web,15,2,1,Plan Hogar,internet_hogar,add_to_cart,123,7,1,3,1,mobile,google_organic,0,0.818
lead_004239,GA4_7363773,2025-01-01,whatsapp_inbound,9,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6754
lead_004240,GA4_5816345,2025-12-26,formulario_web,19,2,1,Samsung A55,equipo,begin_checkout,30,6,0,2,0,mobile,facebook_ads,1,0.8738
lead_004241,GA4_3986412,2025-10-21,whatsapp_inbound,20,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6373
lead_004242,GA4_5680229,2025-07-20,formulario_web,20,1,1,Plan 50GB,plan_movil,view_item,18,12,0,0,3,mobile,facebook_ads,1,0.7595
lead_004243,GA4_3355958,2025-10-18,formulario_web,14,3,1,Plan 50GB,plan_movil,view_item,72,3,1,0,2,mobile,facebook_ads,1,0.9184
lead_004244,GA4_6293899,2025-01-17,formulario_web,19,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5408
lead_004245,GA4_7945478,2025-04-04,boton_ayuda,7,4,1,Plan 50GB,plan_movil,begin_checkout,15,3,0,1,0,tablet,directo,1,0.4163
lead_004246,GA4_4790986,2025-11-05,whatsapp_inbound,4,5,1,Plan 10GB,plan_movil,view_item,51,2,0,0,1,mobile,google_cpc,1,0.6369
lead_004247,GA4_4158231,2025-06-12,whatsapp_inbound,19,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5882
lead_004248,GA4_5576814,2025-11-10,formulario_web,14,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4492
lead_004249,GA4_4342434,2025-04-24,boton_ayuda,23,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2306
lead_004250,GA4_3971447,2025-11-24,whatsapp_inbound,7,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4604
lead_004251,GA4_5948143,2025-10-17,whatsapp_inbound,20,1,1,Plan 50GB,plan_movil,view_item,45,6,1,0,1,tablet,google_organic,1,0.8595
lead_004252,GA4_5351239,2025-02-23,whatsapp_inbound,15,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4863
lead_004253,GA4_8375236,2025-09-12,formulario_web,20,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3902
lead_004254,GA4_5438331,2025-03-14,whatsapp_inbound,20,5,1,Plan 20GB,plan_movil,view_item,31,7,0,0,1,desktop,google_organic,1,0.5194
lead_004255,GA4_2550417,2025-06-19,formulario_web,21,6,1,Plan 50GB,plan_movil,add_to_cart,45,6,0,2,1,mobile,google_organic,0,0.8153
lead_004256,GA4_9218917,2025-02-09,boton_ayuda,12,2,1,Plan 50GB,plan_movil,add_to_cart,5,4,0,1,2,desktop,directo,1,0.3893
lead_004257,GA4_6958480,2025-05-02,formulario_web,21,1,1,Plan 50GB,plan_movil,add_to_cart,150,2,0,2,3,mobile,facebook_ads,1,0.9333
lead_004258,GA4_7100417,2025-06-27,whatsapp_inbound,9,5,1,Plan 100GB,plan_movil,begin_checkout,45,7,0,2,2,mobile,google_cpc,1,0.9644
lead_004259,GA4_6852886,2025-06-13,formulario_web,7,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3151
lead_004260,GA4_9775200,2025-03-27,whatsapp_inbound,14,1,1,Plan 50GB,plan_movil,view_item,25,4,0,0,2,mobile,google_cpc,1,0.911
lead_004261,GA4_8544263,2025-11-22,boton_ayuda,20,0,1,Plan 100GB,plan_movil,view_item,5,8,0,0,2,mobile,email_claro,1,0.6719
lead_004262,GA4_3860089,2025-02-15,formulario_web,15,5,1,Plan 100GB,plan_movil,view_item,34,4,0,0,3,mobile,google_organic,0,0.5451
lead_004263,GA4_1616245,2025-12-29,whatsapp_inbound,20,6,1,Plan 50GB,plan_movil,view_item,16,7,0,0,1,tablet,google_cpc,0,0.7292
lead_004264,GA4_7470648,2025-12-10,formulario_web,19,3,1,Plan 50GB,plan_movil,view_item,20,3,0,0,2,mobile,whatsapp_link,0,0.6185
lead_004265,GA4_3612283,2025-11-24,formulario_web,10,6,1,Plan 10GB,plan_movil,view_item,5,5,1,0,1,desktop,google_organic,1,0.3037
lead_004266,GA4_4534335,2025-06-21,formulario_web,21,0,1,Plan 50GB,plan_movil,add_to_cart,71,6,0,1,2,mobile,google_organic,1,0.885
lead_004267,GA4_8278852,2025-08-17,whatsapp_inbound,6,0,1,Plan Hogar,internet_hogar,view_item,91,3,0,0,3,mobile,google_cpc,1,0.7922
lead_004268,GA4_6820377,2025-01-06,formulario_web,21,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5846
lead_004269,GA4_5843397,2025-05-16,boton_ayuda,12,3,1,Samsung A55,equipo,add_to_cart,69,4,0,1,2,desktop,directo,0,0.5666
